track,1,e+,1,148,-1959.387971,20.830623,2921.745717,38.1954 ns ,2.14998 keV,Transportation,0.054341,0.000000,997.808455
track,1,e+,1,149,-1982.565878,20.866967,2956.760850,38.3354 ns ,6.90486 keV,eIoni,0.054341,0.000000,997.808455
track,1,e+,1,150,-2027.954392,20.929658,3025.324740,38.6097 ns ,13.4051 keV,eIoni,0.054341,0.000000,997.808455
track,1,e+,1,151,-2058.978012,20.979150,3072.198457,38.7972 ns ,17.4385 keV,eIoni,0.054341,0.000000,997.808455
track,1,e+,1,152,-2068.406830,20.983950,3086.438343,38.8542 ns ,4.01502 keV,eIoni,0.054341,0.000000,997.808455
track,1,e+,1,153,-2224.887658,21.058660,3322.715660,39.7995 ns ,53.2974 keV,Transportation,0.054341,0.000000,997.808455
track,1,e+,1,154,-2230.356447,21.059962,3330.989789,39.8326 ns ,1.92171 keV,Transportation,0.054341,0.000000,997.808455
track,1,e+,1,155,-2230.466951,21.060003,3331.156929,39.8332 ns ,0 eV ,Transportation,0.054341,0.000000,997.808455
track,1,e+,1,156,-2235.936924,21.062057,3339.430374,39.8663 ns ,3.69997 keV,Transportation,0.054341,0.000000,997.808455
track,1,e+,1,157,-2370.841698,21.168404,3543.541702,40.6824 ns ,46.89 keV,eIoni,0.054341,0.000000,997.808455
track,1,e+,1,158,-2409.761515,21.200223,3602.410198,40.9178 ns ,13.1882 keV,eIoni,0.054341,0.000000,997.808455
track,1,e+,1,159,-2456.969228,21.247023,3673.795380,41.2033 ns ,18.456 keV,eIoni,0.054341,0.000000,997.808455
track,1,e+,1,160,-2486.254013,21.277213,3718.090706,41.3804 ns ,9.19806 keV,eIoni,0.054341,0.000000,997.808455
track,1,e+,1,161,-2496.824356,21.285191,3734.075856,41.4444 ns ,3.63504 keV,eIoni,0.054341,0.000000,997.808455
track,1,e+,1,162,-2501.125385,21.288564,3740.580003,41.4704 ns ,1.99647 keV,Transportation,0.054341,0.000000,997.808455
track,1,e+,1,163,-2506.596295,21.293029,3748.852907,41.5035 ns ,1.57525 keV,Transportation,0.054341,0.000000,997.808455
track,1,e+,1,164,-2506.706833,21.293113,3749.020028,41.5041 ns ,208.763 eV ,Transportation,0.054341,0.000000,997.808455
track,1,e+,1,165,-2510.519307,21.296089,3754.783925,41.5272 ns ,1.39352 keV,eIoni,0.054341,0.000000,997.808455
track,1,e+,1,166,-2512.178667,21.297539,3757.292398,41.5372 ns ,671.264 eV ,Transportation,0.054341,0.000000,997.808455
track,1,e+,1,167,-2519.331450,21.304195,3768.107796,41.5805 ns ,1.58704 keV,eIoni,0.054341,0.000000,997.808455
track,1,e+,1,168,-2550.797947,21.348980,3815.697706,41.7708 ns ,12.5443 keV,eIoni,0.054341,0.000000,997.808455
track,1,e+,1,169,-2572.541514,21.390717,3848.583915,41.9023 ns ,7.84051 keV,eIoni,0.054341,0.000000,997.808455
track,1,e+,1,170,-2676.461313,21.682027,4005.839138,42.531 ns ,35.3216 keV,eIoni,0.054341,0.000000,997.808455
track,1,e+,1,171,-2717.363174,21.801543,4067.736164,42.7785 ns ,15.1833 keV,eIoni,0.054341,0.000000,997.808455
track,1,e+,1,172,-2723.859347,21.821168,4077.568626,42.8178 ns ,1.25737 keV,eIoni,0.054341,0.000000,997.808455
track,1,e+,1,173,-2780.069028,21.991691,4162.655588,43.158 ns ,19.3474 keV,Transportation,0.054341,0.000000,997.808455
track,1,e+,1,174,-2785.591123,22.007062,4171.014410,43.1914 ns ,1.58523 MeV,Transportation,0.054341,0.000000,997.808455
track,1,e+,1,175,-2824.306157,22.029668,4229.585658,43.4256 ns ,12.5207 keV,eIoni,0.054341,0.000000,997.808455
track,1,e+,1,176,-2844.336134,21.980132,4259.923290,43.5468 ns ,6.98201 keV,eIoni,0.054341,0.000000,997.808455
track,1,e+,1,177,-2952.756552,21.710707,4424.191683,44.2034 ns ,38.8972 keV,eIoni,0.054341,0.000000,997.808455
track,1,e+,1,178,-2991.171258,21.610985,4482.411541,44.436 ns ,17.2362 keV,eIoni,0.054341,0.000000,997.808455
track,1,e+,1,179,-3222.066520,21.014446,4832.370052,45.8345 ns ,76.9563 keV,eIoni,0.054341,0.000000,997.808455
track,1,e+,1,180,-3240.002861,20.968758,4859.551708,45.9432 ns ,8.94263 keV,eIoni,0.054341,0.000000,997.808455
track,1,e+,1,181,-3284.997682,20.858337,4927.718513,46.2156 ns ,15.5316 keV,eIoni,0.054341,0.000000,997.808455
track,1,e+,1,182,-3320.615480,20.765277,4981.675049,46.4313 ns ,11.7431 keV,eIoni,0.054341,0.000000,997.808455
track,1,e+,1,183,-3441.391969,20.485299,5164.668828,47.1626 ns ,38.3466 keV,eIoni,0.054341,0.000000,997.808455
