EventID,Step,TrackID,PosX,PosY,PosZ,Energy,Time, Charge, Type
0,1,341,3.724534891755,-0.742516604422,-37.000575801989,0.758163965491,0.177510306021,-1.000000000000,e-
0,2,341,3.720848333185,-0.736946831881,-36.997748886002,0.510998910000,0.177510306021,-1.000000000000,e-
0,1,318,3.824449361805,-0.822728504142,-40.419026884492,0.182307979605,0.166191914145,0.000000000000,gamma
0,2,318,3.826202698470,-0.818467386655,-40.385274167596,0.000000000000,0.166191914145,0.000000000000,gamma
0,1,342,3.826202698470,-0.818467386655,-40.385274167596,0.605295889605,0.166202313973,-1.000000000000,e-
0,2,342,3.826543569838,-0.819586214989,-40.384080518291,0.510998910000,0.166202313973,-1.000000000000,e-
0,1,317,3.806187324631,-0.847478729716,-40.635226049555,0.182360391770,0.170600136396,0.000000000000,gamma
0,2,317,4.015471614253,-0.850636047758,-39.077082091460,0.000000000000,0.170600136396,0.000000000000,gamma
0,1,343,4.015471614253,-0.850636047758,-39.077082091460,0.605348301770,0.170610542948,-1.000000000000,e-
0,2,343,4.016866310554,-0.850498061691,-39.077994979123,0.510998910000,0.170610542948,-1.000000000000,e-
0,1,316,3.801974472682,-0.849456219411,-40.671612803744,0.476257782902,0.177369286366,0.000000000000,gamma
0,2,316,3.999432604602,-0.669615730079,-37.043302386645,0.000000000000,0.177369286366,0.000000000000,gamma
0,1,344,3.999432604602,-0.669615730079,-37.043302386645,0.899245692902,0.177426696247,-1.000000000000,e-
0,2,344,4.013103699198,-0.666768594731,-37.045660852244,0.510998910000,0.177426696247,-1.000000000000,e-
0,1,315,3.759180428344,-0.996571574290,-41.725892216645,12.148826802657,0.184656397167,0.000000000000,gamma
0,2,315,4.907264477273,-1.611658564793,-35.000000000000,12.148826802657,0.201644443524,0.000000000000,gamma
0,3,315,5.760745333008,-2.068911647871,-30.000000000000,12.148826802657,0.235620536238,0.000000000000,gamma
0,4,315,7.467707044478,-2.983417814028,-20.000000000000,12.148826802657,0.252608582595,0.000000000000,gamma
0,5,315,8.321187900213,-3.440670897107,-15.000000000000,12.148826802657,0.256786699186,0.000000000000,gamma
